-98.00809621,-95.35332475,-92.18161574,-94.10560536,-83.04468622,-79.18943006,-85.63298217,-95.73422473,-103.3355044,-101.3103048,-100.4719129,-97.66726081,-92.44475028,-73.71314969,-56.42768338,-52.26449216,-59.85642001,-81.4769504,-93.59406799,-91.61795568,-86.02128647,-87.44728986,-93.59679689,-95.67524991,-99.71272777,-98.30082052,-94.47648769,-95.28229129,-93.56685884,-88.88297049,-92.64466245,-99.94249395,-96.89895875,-96.2421314,-96.13141301,-97.83009521,-80.597464,-63.6742468,-59.8889171,-52.6918181
-98.17245878,-95.33247016,-92.39925776,-95.08526424,-83.33222726,-79.02407005,-85.94502529,-96.37894829,-103.4669591,-102.0479987,-101.1097576,-98.01607911,-93.28741972,-74.1021747,-56.79054111,-52.59075957,-60.07730025,-81.51855717,-93.86187275,-91.87775999,-86.20895769,-87.55281024,-94.18928843,-96.18570123,-100.934602,-96.89270795,-93.45037086,-96.00367403,-92.95531349,-89.37697315,-93.56637093,-100.6647398,-97.39440142,-96.50111532,-95.89792407,-96.77895662,-83.2121725,-66.18259075,-62.7813864,-52.80143739
-97.88979064,-95.47434575,-92.50271434,-95.87806733,-84.1284689,-79.59621476,-86.11306319,-96.16615542,-103.2871148,-102.1256476,-101.2307699,-98.1754442,-93.74376662,-76.33513845,-58.99030269,-54.62478979,-62.12076591,-82.69634696,-94.02097034,-92.33361087,-87.04877576,-88.46354004,-94.65231986,-96.09791604,-101.1087438,-100.9981936,-98.87430674,-96.78081968,-95.88105199,-91.85917403,-94.297029,-100.0327985,-97.41742841,-96.02758203,-95.72149838,-99.05693005,-79.68149746,-63.26778222,-59.99005404,-52.07209749
-97.60539185,-95.43601335,-92.62727846,-96.26450985,-82.75563121,-78.46512701,-85.15870294,-95.9827591,-103.9732629,-102.7569357,-99.84765569,-97.7288963,-94.09200585,-76.35715828,-59.30489946,-54.89510755,-62.34098488,-82.9924216,-94.33430357,-92.25092384,-87.08334103,-88.35995265,-94.53884212,-97.40152937,-102.1723976,-101.8455354,-98.55566853,-97.65652696,-98.04590711,-94.03634011,-97.65297469,-102.206141,-99.19811869,-98.2742007,-97.1537945,-98.8462158,-79.03180724,-63.88032061,-60.44661062,-52.31484957
-97.83827694,-95.75026007,-92.51134555,-95.63377558,-82.20101333,-77.98947313,-84.82196591,-96.29302117,-103.4547308,-102.4818263,-100.7942084,-97.92110299,-93.851039,-76.61264913,-59.06807946,-54.57570194,-62.01254734,-82.65916591,-94.4436466,-92.75912549,-88.07804611,-89.16010073,-93.59968402,-97.05306243,-101.5449182,-101.3724993,-97.89831335,-97.56356584,-95.49003332,-91.8631899,-96.71145373,-102.0101832,-99.8839867,-98.26426338,-96.61649083,-98.57446656,-80.78850662,-64.95243779,-62.23452597,-52.18672877
-98.74989452,-95.4587398,-92.53811068,-95.59732243,-82.78474507,-78.16617594,-85.07625441,-96.17007172,-103.9772512,-102.1293372,-100.8077359,-97.95636419,-93.89405787,-76.43778637,-58.98174696,-54.73655578,-62.29704952,-82.890465,-94.36434211,-92.55199671,-87.34235748,-88.6061531,-94.20634402,-96.42465863,-101.2105746,-100.513893,-97.87855319,-97.30911767,-95.46662774,-91.31886172,-96.17341934,-102.9732894,-100.3535879,-98.02611028,-97.42116645,-100.2941906,-88.4128403,-71.13379427,-65.06686347,-52.13660148
-98.17692615,-96.22635425,-93.31070594,-95.79614632,-83.40516465,-79.16915037,-86.04775041,-96.48993744,-103.9874935,-101.9978229,-100.8405623,-97.84663049,-93.85061324,-76.68133267,-58.93864162,-54.54690218,-62.05430395,-82.9693455,-94.04107992,-92.14819543,-86.72438109,-87.96736525,-93.48543125,-96.23933644,-100.9557508,-99.94599984,-96.58926189,-96.38197962,-95.19908,-91.51920178,-97.23300029,-101.7808066,-99.50478485,-97.90863478,-96.99468357,-97.53057236,-83.14427082,-66.99958184,-62.59392662,-52.05320401
-97.92936194,-95.93670607,-92.86413387,-95.62547462,-82.39647263,-78.12928985,-85.17224505,-96.47203348,-103.9398757,-102.1552764,-100.2284789,-97.85507816,-93.9374342,-76.26825861,-58.53708504,-54.33679426,-62.18577381,-82.87925555,-94.11215193,-91.91689839,-86.72750586,-88.15043316,-94.03662919,-96.24698158,-101.1212175,-100.5164159,-97.4080336,-96.88943019,-96.19842246,-93.30982417,-99.24770073,-103.8835112,-100.3098655,-98.03687407,-97.83994025,-99.3010295,-79.89185146,-64.28283817,-61.3401563,-51.75501171
-97.8331078,-95.98630029,-92.95135856,-96.04656294,-82.42707014,-77.93554824,-84.72714334,-96.12198215,-104.0396927,-101.975236,-100.4701085,-97.61288407,-93.72831661,-76.23953167,-59.51179053,-54.98691098,-62.17981737,-83.19299157,-94.21863373,-91.90094229,-86.74408435,-88.17113431,-94.759553,-96.43981411,-101.3281877,-100.582331,-96.99170947,-96.02774333,-93.60468739,-88.84323759,-92.08259555,-100.95933,-97.81650919,-96.07510983,-95.13315211,-96.42717724,-86.70558303,-69.16675105,-64.74234417,-51.85394587
-97.27704347,-96.22962392,-92.85534339,-95.33740578,-83.07607546,-78.71088907,-85.60930049,-96.16134821,-103.1063366,-101.7929069,-99.75630514,-97.4648745,-94.05369809,-76.8637795,-59.40444376,-55.1734171,-62.82747257,-83.09695037,-93.83775357,-91.97154487,-86.8896131,-88.50897074,-94.03217539,-96.06095244,-100.6768316,-99.73623604,-96.70658268,-96.8314519,-93.93625957,-90.75521982,-95.00487184,-101.3509361,-98.91693297,-97.04404843,-96.46645085,-96.86955299,-80.44026866,-64.86334421,-60.95045413,-51.63844824
